Post Date,Description,Debit,Status,Balance,date,amount,vendor_group,amount_grouped
7/4/2024,Withdrawal POS #000000000004/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,95.0,Posted,1242.06,2024-07-04,95.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,95.0
7/3/2024,"Withdrawal POS #000000784963/ETSY, INC. ADAMS STREET BROOKLYN NYCard 1231",31.06,Posted,1337.06,2024-07-03,31.06,"Withdrawal POS #000000784963/ETSY, INC. ADAMS STREET BROOKLYN NYCard 1231",31.06
7/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 07/02/24 0 4184077595 1 5734Card 1231,10.0,Posted,1368.12,2024-07-03,10.0,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 07/02/24 0 4184077595 1 5734Card 1231,10.0
7/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 07/02/24 0 4184336533 0 5734Card 1231,50.0,Posted,1378.12,2024-07-03,50.0,Recurring Withdrawal Debit Card - MC Debit Seminol/INVIDEO INC COUNTRY OF S DEDate 12/09/24 0 4344808122 0 5734Card 1231,50.0
7/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 07/03/24 0 4185191278 1 5818Card 1231,2.99,Posted,1428.12,2024-07-03,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/13/24 0 4104933092 1 5818Card 1231,2.99
7/3/2024,"Withdrawal Bill Payment #000000776267/Adobe Park Avenue,345 San Jose CACard 1231",19.99,Posted,1431.11,2024-07-03,19.99,"Withdrawal Bill Payment #000000352498/Adobe Park Avenue,345 San Jose CACard 1247",19.99
7/2/2024,Withdrawal POS #000000636425/WAWA 5325 2373 SW ARCHER ROADFLCard 1231,25.64,Posted,1451.1,2024-07-02,25.64,Withdrawal POS #000000553411/WAWA 5325 2373 SW ARCHER ROADFLCard 1247,25.64
7/2/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,1079.0,Posted,1476.74,2024-07-02,1079.0,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157
CO: Watson Realty Co
NAME: Steven chaplinskiEntry Class Code: WEB",1079.0
7/2/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,2555.74,2024-07-02,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550
CO: AppFolio, Inc. F
NAME: Steven chaplinskiEntry Class Code: WEB",2.49
7/1/2024,Withdrawal POS #000000794215/Etsy.com*US ADAMS STREET BROOKLYN NYCard 1231,19.38,Posted,2558.23,2024-07-01,19.38,Withdrawal POS #000000794215/Etsy.com*US ADAMS STREET BROOKLYN NYCard 1231,19.38
6/30/2024,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 06/27/24 0 4179059238 2 5499Card 1231,10.93,Posted,2577.61,2024-06-30,10.93,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/08/24 0 4252889868 0 5499Card 1231,10.93
6/30/2024,Withdrawal POS #000000585907/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,30.7,Posted,2588.54,2024-06-30,30.7,Withdrawal POS #000000778591/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,30.39
6/30/2024,Withdrawal POS #000000000002/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,2619.24,2024-06-30,3.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
6/29/2024,Withdrawal POS #000000794238/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,102.0,Posted,2622.24,2024-06-29,102.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,102.0
6/28/2024,Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FLCard 1231,2.0,Posted,2724.24,2024-06-28,2.0,"Withdrawal ATM Fee/EFT 6419 W Newberry Rd Gainesville FL
Card 1247",2.0
6/28/2024,Withdrawal at ATM #000000187788/EFT 6419 W Newberry Rd Gainesville FLCard 1231,58.0,Posted,2726.24,2024-06-28,58.0,"Withdrawal at ATM #000000785755/EFT 6419 W Newberry Rd Gainesville FL
Card 1247",58.0
6/27/2024,Withdrawal POS #000000000163/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1231,10.83,Posted,2784.24,2024-06-27,10.83,Withdrawal POS #000000000343/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1247,10.42
6/25/2024,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 06/24/24 0 4176845324 0 7372Card 1231",28.0,Posted,-4.93,2024-06-25,28.0,"Recurring Withdrawal Debit Card - MC Debit Seminol/NOTION LABS, INC. SAN FRANCISC CADate 12/02/24 0 4337878572 0 7372Card 1231",27.52
6/25/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 06/24/24 0 4176843252 0 5734Card 1231,0.95,Posted,23.07,2024-06-25,0.95,Recurring Withdrawal Debit Card - MC Debit Seminol/FS *ADOBE SANTA BARBAR CADate 12/24/24 0 4359034647 1 5734Card 1231,0.95
6/24/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/VIDIQ SAN FRANCISC CADate 06/23/24 0 4175962388 0 5734Card 1231,10.0,Posted,24.02,2024-06-24,10.0,Withdrawal Debit Card MC Debit Seminol/VIDIQ SAN FRANCISC CADate 12/03/24 0 4338664809 1 5734Card 1231,10.0
6/22/2024,Withdrawal POS #000000222542/WAWA 5325 2373 SW ARCHER ROADFLCard 1231,21.03,Posted,34.02,2024-06-22,21.03,Withdrawal POS #000000553411/WAWA 5325 2373 SW ARCHER ROADFLCard 1247,21.03
6/22/2024,Withdrawal POS #000000736979/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FLCard 1231,3.57,Posted,55.05,2024-06-22,3.57,"Withdrawal POS #000000752480/PUBLIX 3100 SW 35TH BLVD GAINESVILLE FL
Card 1247",3.57
6/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04188-40633252 CAMDEN DEDate 06/20/24 0 4172950372 0 7221Card 1231,12.99,Posted,58.62,2024-06-21,12.99,Recurring Withdrawal Debit Card - MC Debit Seminol/CANVA* I04249-43399962 CAMDEN DEDate 08/20/24 0 4233594945 0 7221Card 1231,12.99
6/21/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM 8668823239 CADate 06/20/24 0 4172966177 0 5734Card 1231,7.5,Posted,71.61,2024-06-21,7.5,Recurring Withdrawal Debit Card - MC Debit Seminol/TUBEBUDDYCOM* 8668823239 CADate 12/03/24 0 4338443995 0 5045Card 1231,7.5
6/20/2024,Withdrawal POS #000000062103/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,27.17,Posted,79.11,2024-06-20,27.17,Withdrawal POS #000000031004/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,27.17
6/20/2024,Withdrawal POS #000075513000/WAWA 5325 2373 SW ARCHER ROADFLCard 1231,7.91,Posted,6.28,2024-06-20,7.91,Withdrawal POS #000000553411/WAWA 5325 2373 SW ARCHER ROADFLCard 1247,7.91
6/20/2024,Withdrawal POS #000003380654/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 1231,15.92,Posted,14.19,2024-06-20,15.92,"Withdrawal POS #000020312090/GOOGLE *YouTubePremium 1600 Amphitheatre
Parkw Mountain View CA
Card 1247",15.92
6/19/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 06/19/24 0 4171146931 1 5734Card 1231,15.07,Posted,30.11,2024-06-19,15.07,Withdrawal Debit Card MC Debit Seminol/OPENAI SAN FRANCISC CADate 02/16/24 0 4047896474 1 5734Card 1231,15.026
6/19/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/18/24 0 4170210550 0 5734Card 1231,0.05,Posted,45.18,2024-06-19,0.05,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/31/23 0 3365740203 0 5734Card 2801,0.10500000000000001
6/19/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 06/18/24 0 4170210550 0 5734Card 1231,5.99,Posted,45.23,2024-06-19,5.99,Recurring Withdrawal Debit Card - MC Debit Seminol/SAVE TO NOTION VAUREAL ILDate 12/18/24 0 4353969048 0 5734Card 1231,5.99
6/19/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/WORDPRESS JTXC3339UX SAN FRANCISC CADate 06/18/24 0 4170210352 0 5734Card 1231,9.0,Posted,51.22,2024-06-19,9.0,Recurring Withdrawal Debit Card - MC Debit Seminol/WORDPRESS YLZK812XJ6 SAN FRANCISC CADate 07/18/24 0 4200709907 0 5734Card 1231,9.0
6/19/2024,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 06/18/24 0 4170210349 0 5734Card 1231,24.26,Posted,60.22,2024-06-19,24.26,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 01/07/24 0 4007751481 0 5734Card 2801,24.26
6/19/2024,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 06/18/24 0 4170210348 0 5734Card 1231,22.77,Posted,84.48,2024-06-19,22.77,Withdrawal Debit Card MC Debit Seminol/MYDESIGNS.IO LAS VEGAS NVDate 01/07/24 0 4007751481 0 5734Card 2801,22.77
6/18/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 06/17/24 0 4169773640 0 5734Card 1231,15.0,Posted,107.25,2024-06-18,15.0,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 12/17/24 0 4352703539 1 5734Card 1231,15.0
6/18/2024,Withdrawal POS #000010941641/CIRCLE K # 26146 3525 GAINESVILLE FLCard 1231,32.54,Posted,122.25,2024-06-18,32.54,"Withdrawal POS #000000000047/CIRCLE K # 26146 3525 GAINESVILLE FL
Card 1247",32.54
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/LINKTREE* LINKTREE VENICE CADate 06/16/24 0 4168933314 0 7399Card 1231,9.0,Posted,-45.21,2024-06-17,9.0,Recurring Withdrawal Debit Card - MC Debit Seminol/LINKTREE* LINKTREE VENICE CADate 06/16/24 0 4168933314 0 7399Card 1231,9.0
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 06/16/24 0 4168024493 1 5734Card 1231,29.99,Posted,-36.21,2024-06-17,29.99,Recurring Withdrawal Debit Card - MC Debit Seminol/MYDESIGNS - PRO - MON LAS VEGAS NVDate 12/08/24 0 4343357881 0 5734Card 1231,29.99
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 06/16/24 0 4168303365 0 5817Card 1231,9.0,Posted,-6.22,2024-06-17,9.0,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* LEONARDOAI ASTORIA NYDate 12/16/24 0 4351323834 0 5817Card 1231,9.0
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP ASTORIA NYDate 06/16/24 0 4168931750 0 5817Card 1231,12.49,Posted,2.78,2024-06-17,12.49,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 10/14/24 0 4288882561 0 5817Card 1231,12.49
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO AUSTIN TXDate 06/16/24 0 4168931700 0 5734Card 1231,29.99,Posted,15.27,2024-06-17,29.99,Recurring Withdrawal Debit Card - MC Debit Seminol/WWW.EVERBEE.IO AUSTIN TXDate 12/04/24 0 4339869891 0 5734Card 1231,29.99
6/17/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/17/24 0 4169858722 0 5734Card 1231,0.06,Posted,45.26,2024-06-17,0.06,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/31/23 0 3365740203 0 5734Card 2801,0.10500000000000001
6/17/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/IDEOGRAM AI TORONTO ONDate 06/17/24 0 4169858722 0 5734Card 1231,8.0,Posted,45.32,2024-06-17,8.0,Withdrawal Debit Card MC Debit Seminol/IDEOGRAM.AI TORONTO ONDate 04/15/24 0 4106835174 0 5734Card 1231,8.190000000000001
6/17/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,42.9,Posted,53.32,2024-06-17,42.9,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,42.7
6/16/2024,Withdrawal POS #000000909995/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,26.42,Posted,96.22,2024-06-16,26.42,Withdrawal POS #000000909995/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,26.42
6/16/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PP*DOORDASH BURGERKIN 4029357733 CADate 06/13/24 0 4165038114 2 5812Card 1231,23.7,Posted,122.64,2024-06-16,23.7,Recurring Withdrawal Debit Card - MC Debit Seminol/PP*DOORDASH BURGERKIN 4029357733 CADate 06/13/24 0 4165038114 2 5812Card 1231,23.7
6/16/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/15/24 0 4167922806 1 5734Card 1231,0.13,Posted,146.34,2024-06-16,0.13,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/15/24 0 4167922806 1 5734Card 1231,0.08
6/16/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/VANCEAI CENTRAL HODate 06/15/24 0 4167922806 1 5734Card 1231,15.9,Posted,146.47,2024-06-16,15.9,Recurring Withdrawal Debit Card - MC Debit Seminol/VANCEAI CENTRAL HODate 06/15/24 0 4167922806 1 5734Card 1231,15.9
6/16/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 06/15/24 0 4167495198 2 5818Card 1231,9.99,Posted,162.37,2024-06-16,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/13/24 0 4104933092 1 5818Card 1231,9.99
6/14/2024,Withdrawal Debit Card MC Debit Seminol/PIKA.ART PALO ALTO CADate 06/13/24 0 4165935401 0 5734Card 1231,10.0,Posted,172.36,2024-06-14,10.0,Withdrawal Debit Card MC Debit Seminol/PIKA.ART PALO ALTO CADate 06/13/24 0 4165935401 0 5734Card 1231,10.0
6/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 06/13/24 0 4165297516 0 5734Card 1231,15.0,Posted,182.36,2024-06-14,15.0,Recurring Withdrawal Debit Card - MC Debit Seminol/SUPERPOWER CHATGPT MIDDLETOWN DEDate 12/17/24 0 4352703539 1 5734Card 1231,15.0
6/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/D-ID STUDIO WILMINGTON DEDate 06/13/24 0 4165935259 0 7399Card 1231,5.9,Posted,197.36,2024-06-14,5.9,Recurring Withdrawal Debit Card - MC Debit Seminol/D-ID STUDIO WILMINGTON DEDate 10/13/24 0 4287011811 1 7399Card 1231,5.9
6/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/SUNO INC. CAMBRIDGE MADate 06/13/24 0 4165296878 0 5734Card 1231,10.0,Posted,203.26,2024-06-14,10.0,Recurring Withdrawal Debit Card - MC Debit Seminol/SUNO INC. CAMBRIDGE MADate 08/13/24 0 4226902139 0 5734Card 1231,10.0
6/14/2024,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 06/14/24 0 4166958438 0 5734Card 1231,0.03,Posted,213.26,2024-06-14,0.03,Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/31/23 0 3365740203 0 5734Card 2801,0.10500000000000001
6/14/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/ETSYHUNT TECH SINGAPORE SGDate 06/14/24 0 4166958438 0 5734Card 1231,3.99,Posted,213.29,2024-06-14,3.99,Recurring Withdrawal Debit Card - MC Debit Seminol/ETSYHUNT TECH SINGAPORE SGDate 06/14/24 0 4166958438 0 5734Card 1231,3.99
6/14/2024,Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 06/12/24 0 4164067788 1 6540Card 1231,20.0,Posted,217.28,2024-06-14,20.0,Withdrawal Debit Card MC Debit Seminol/WAWA CARD RELOAD MEDIA PADate 11/03/24 0 4308001823 1 6540Card 1231,20.0
6/14/2024,Withdrawal POS #000000000069/CIRCLE K # 26146 3525 GAINESVILLE FLCard 1231,28.89,Posted,237.28,2024-06-14,28.89,Withdrawal POS #000000000343/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1247,28.796666666666667
6/13/2024,Withdrawal Debit Card MC Debit Seminol/CANNAMD 855-4209170 FLDate 06/12/24 0 4164913043 0 8011Card 1231,50.0,Posted,266.17,2024-06-13,50.0,Withdrawal Debit Card MC Debit Seminol/CANNAMD 855-4209170 FLDate 12/19/24 0 4354703841 0 8011Card 1231,50.0
6/13/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 06/13/24 0 4165138639 1 5818Card 1231,15.99,Posted,316.17,2024-06-13,15.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/13/24 0 4104933092 1 5818Card 1231,15.99
6/13/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 06/13/24 0 4165138632 1 5818Card 1231,2.99,Posted,332.16,2024-06-13,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/13/24 0 4104933092 1 5818Card 1231,2.99
6/13/2024,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,75.0,Posted,335.15,2024-06-13,75.0,"Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157
CO: Watson Realty Co
NAME: Steven chaplinskiEntry Class Code: WEB",75.0
6/13/2024,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550CO: AppFolio, Inc. FNAME: Steven chaplinskiEntry Class Code: WEB",2.49,Posted,410.15,2024-06-13,2.49,"Withdrawal ACH AppFolio, Inc. F/TYPE: WEB PMTS ID: 9001406550
CO: AppFolio, Inc. F
NAME: Steven chaplinskiEntry Class Code: WEB",2.49
6/12/2024,Withdrawal POS #000000728249/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.24,Posted,412.64,2024-06-12,38.24,Withdrawal POS #000000778591/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,38.010000000000005
6/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI SAN FRANCISC CADate 06/12/24 0 4164955921 0 5734Card 1231,15.01,Posted,450.88,2024-06-12,15.01,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 12/04/24 0 4339869196 0 5734Card 1231,15.01
6/12/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 06/12/24 0 4164955257 0 5817Card 1231,9.99,Posted,465.89,2024-06-12,9.99,Recurring Withdrawal Debit Card - MC Debit Seminol/PADDLE.NET* SETAPP NEW YORK NYDate 10/14/24 0 4288882561 0 5817Card 1231,9.495000000000001
6/11/2024,Withdrawal POS #000009220158/WALGREENS 2415 SW 75TH 2415 SW 75TH STGAINESVILLE FLCard 1231,4.3,Posted,475.88,2024-06-11,4.3,Withdrawal POS #000013340229/WALGREENS 2415 SW 75TH 2415 SW 75TH STGAINESVILLE FLCard 1231,4.3
6/11/2024,Withdrawal POS #000009214940/WALGREENS 2415 SW 75TH 2415 SW 75TH STGAINESVILLE FLCard 1231,29.58,Posted,480.18,2024-06-11,29.58,Withdrawal POS #000013340229/WALGREENS 2415 SW 75TH 2415 SW 75TH STGAINESVILLE FLCard 1231,29.58
6/9/2024,Withdrawal POS #000000794668/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,486.5,2024-06-09,3.0,Withdrawal POS #000000804821/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
6/9/2024,Withdrawal POS #000000000005/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,90.66,Posted,489.5,2024-06-09,90.66,Withdrawal POS #000000000003/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,90.66
6/9/2024,Withdrawal Debit Card MC Debit Seminol/WALGREENS #5024 GAINESVILLE FLDate 06/07/24 0 4159311957 2 5912Card 1231,10.81,Posted,580.16,2024-06-09,10.81,Withdrawal Debit Card MC Debit Seminol/WALGREENS #9304 GAINESVILLE FLDate 10/30/24 0 4304125853 1 5912Card 1231,10.81
6/9/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 06/07/24 0 4159617075 1 5818Card 1231,2.99,Posted,590.97,2024-06-09,2.99,Recurring Withdrawal Debit Card - MC Debit Seminol/APPLE.COM/BILL 866-712-7753 CADate 04/13/24 0 4104933092 1 5818Card 1231,2.99
6/9/2024,Withdrawal POS #000000596566/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24,Posted,593.96,2024-06-09,34.24,Withdrawal POS #000000555763/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,34.24
6/7/2024,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 06/06/24 0 4158037132 1 4899Card 1231,142.13,Posted,628.2,2024-06-07,142.13,Withdrawal Debit Card MC Debit Seminol/COX GAINESVILLE COMM 800-234-3993 FLDate 12/04/24 0 4339376311 0 4899Card 1231,142.465
6/6/2024,Withdrawal POS #000000792685/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0,Posted,770.33,2024-06-06,3.0,Withdrawal POS #000000792733/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,3.0
6/6/2024,Withdrawal POS #000000793127/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,81.0,Posted,773.33,2024-06-06,81.0,Withdrawal POS #000000792733/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,81.0
6/6/2024,Withdrawal Bill Payment #000000144331/GRU EZ PAY 301 SE 4TH AVE 301 SE 4TH AVCard 1231,161.55,Posted,854.33,2024-06-06,161.55,Withdrawal Bill Payment #000000483994/GRU EZ PAY 301 SE 4TH AVE 301 SE 4TH AVCard 1247,161.55
6/6/2024,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 06/06/24 0 4158976711 0 5734Card 1231,16.99,Posted,1015.88,2024-06-06,16.99,Withdrawal Debit Card MC Debit Seminol/SAMSUNG ELECTRONICS RIDGEFIELD P NJDate 12/27/24 0 4362999827 1 5734Card 1231,16.99
6/6/2024,Withdrawal POS #000000431904/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,28.64,Posted,1032.87,2024-06-06,28.64,Withdrawal POS #000000031004/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,28.64
6/6/2024,Recurring Withdrawal Bill Payment - #000000178852/NETFLIX COM LOS GATOS CACard 1231,13.81,Posted,1061.51,2024-06-06,13.81,"Recurring Withdrawal Bill Payment - #000000017652/NETFLIX COM LOS GATOS CA
Card 1247",13.504999999999999
6/5/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/OPENAI *CHATGPT SUBSCR SAN FRANCISC CADate 06/04/24 0 4156605279 0 5734Card 1231,20.0,Posted,1075.32,2024-06-05,20.0,Recurring Withdrawal Debit Card - MC Debit Seminol/CHATGPT SUBSCRIPTION SAN FRANCISC CADate 05/04/24 0 4125659188 0 5734Card 1231,20.0
6/5/2024,Withdrawal Debit Card MC Debit Seminol/1473 - QUINN EYE CENTE GAINESVILLE FLDate 06/04/24 0 4156985542 0 8042Card 1231,54.0,Posted,1095.32,2024-06-05,54.0,Withdrawal Debit Card MC Debit Seminol/1473 - QUINN EYE CENTE GAINESVILLE FLDate 06/04/24 0 4156985542 0 8042Card 1231,54.0
6/5/2024,Withdrawal Bill Payment #000009216703/PAYPAL *PARAMNTPLUS 2211 North FirstStreet 8882211161 CACard 1231,13.81,Posted,1149.32,2024-06-05,13.81,Withdrawal Bill Payment #000009216703/PAYPAL *PARAMNTPLUS 2211 North FirstStreet 8882211161 CACard 1231,13.81
6/4/2024,Withdrawal POS #000000775534/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,111.29,Posted,1163.13,2024-06-04,111.29,Withdrawal POS #000000792733/INSTACART*159 WWW.INSTACART.COM/ SANFRANCISCO CACard 1231,111.29
6/4/2024,Withdrawal POS #000000367990/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,25.96,Posted,1274.42,2024-06-04,25.96,Withdrawal POS #000000161599/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 1231,25.96
6/4/2024,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 06/02/24 0 4154170879 1 5499Card 1231,28.74,Posted,1300.38,2024-06-04,28.74,Withdrawal Debit Card MC Debit Seminol/CIRCLE K # 06782 GAINESVILLE FLDate 09/08/24 0 4252889868 0 5499Card 1231,29.083333333333332
6/4/2024,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinskiEntry Class Code: WEB,82.6,Posted,1329.12,2024-06-04,82.6,Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilNAME: steven chaplinski,82.6
6/3/2024,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 06/02/24 0 4154586018 1 5734Card 1231,10.0,Posted,1385.68,2024-06-03,10.0,Recurring Withdrawal Debit Card - MC Debit Seminol/DOCSIUM.COM SANTA CLARA CADate 07/02/24 0 4184077595 1 5734Card 1231,10.0
