"Post Date","Check","Description","Debit","Credit","Status","Balance"
"1/12/2023","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 01/11/23 0 3011789326 0 5734Card 2801","0.07","","Posted","380.81"
"1/12/2023","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREEPTY 4029357733 AUDate 01/11/23 0 3011789326 0 5734Card 2801","9","","Posted","380.88"
"1/11/2023","","Recurring Withdrawal Debit Card MC Debit/JASPER.AI ROLLINGWOOD TXDate 01/10/23 0 3010785541 0 7399Card 2801","20","","Posted","389.88"
"1/11/2023","","Withdrawal ACH BRAINLY/CO: BRAINLYTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","10","","Posted","409.88"
"1/11/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","9.99","","Posted","419.88"
"1/11/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","1","","Posted","429.87"
"1/10/2023","","Withdrawal ACH ENVATO/CO: ENVATOTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","39","","Posted","430.87"
"1/10/2023","","Withdrawal POS #000000260400/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","29.85","","Posted","469.87"
"1/9/2023","","Withdrawal ACH ENVATO/CO: ENVATOTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","6.9","","Posted","499.72"
"1/8/2023","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 01/06/23 0 3006523704 2 5912Card 2801","63.05","","Posted","506.62"
"1/8/2023","","Withdrawal Debit Card MC Debit/MAIL.COM, 1&amp;1 MAM INC. CHESTERBROOK PADate 01/04/23 0 3004718222 0 4816Card 2801","14.95","","Posted","569.67"
"1/8/2023","","Withdrawal POS #000005207059/PAYPAL *VIDIQ 2211 North First StreetJose CACard 2801","10","","Posted","584.62"
"1/7/2023","","Withdrawal POS #000000103980/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","19.11","","Posted","594.62"
"1/7/2023","","Withdrawal POS #000000514080/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","15","","Posted","613.73"
"1/6/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","5.69","","Posted","628.73"
"1/6/2023","","Recurring Withdrawal Bill Payment - #000000097375/NETFLIX COM LOS GATOS CACard 2801","11","","Posted","634.42"
"1/5/2023","","Withdrawal Debit Card MC Debit/PUBLIX #1784 GAINESVILLE FLDate 01/04/23 0 3004983001 0 5411Card 2801","129.08","","Posted","645.42"
"1/5/2023","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 01/04/23 0 3004979683 0 5912Card 2801","9.43","","Posted","774.5"
"1/5/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","17.26","","Posted","783.93"
"1/4/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","14.99","","Posted","801.19"
"1/4/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","816.18"
"1/3/2023","","Withdrawal POS #000000000003/AMAZON.COM*ED0352XR3 SEATTLE WACard 2801","10.2","","Posted","819.17"
"1/3/2023","","Withdrawal POS #000000297007/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","27.35","","Posted","829.37"
"1/3/2023","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","69","","Posted","856.72"
"1/3/2023","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","2.99","","Posted","925.72"
"1/3/2023","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","80.1","","Posted","928.71"
"1/3/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","11.5","","Posted","1008.81"
"1/3/2023","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","3","","Posted","1020.31"
"1/2/2023","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 01/01/23 0 3001725148 0 5411Card 2801","44.96","","Posted","1023.31"
"1/2/2023","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 01/01/23 0 3001725047 0 5411Card 2801","88.01","","Posted","1068.27"
"1/2/2023","","Recurring Withdrawal Debit Card MC Debit/CHEGG ORDER 8558681054 CADate 12/31/22 0 2365640452 1 5942Card 2801","15.95","","Posted","1156.28"
"1/1/2023","","Withdrawal POS #000000009136/CIRCLE K # 26146 3525 GAINESVILLE FLCard 2801","22.8","","Posted","1172.23"
"12/31/2022","","Recurring Withdrawal Debit Card MC Debit/JASPER.AI ROLLINGWOOD TXDate 12/30/22 0 2364331374 0 7399Card 2801","10","","Posted","1195.03"
"12/31/2022","","Recurring Withdrawal Debit Card MC Debit/JASPER.AI ROLLINGWOOD TXDate 12/30/22 0 2364331373 0 7399Card 2801","49","","Posted","1205.03"
"12/31/2022","","Withdrawal Debit Card MC Debit/ETSY INC SELLER FEES BROOKLYN NYDate 12/31/22 0 2365030004 1 7311Card 2801","0.2","","Posted","1254.03"
"12/29/2022","","Withdrawal Debit Card MC Debit/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 12/28/22 0 2362352713 0 4900Card 2801","222.94","","Posted","1254.23"
"12/29/2022","","Withdrawal Debit Card MC Debit/COX GAINESVILLE COMM 800-234-3993 FLDate 12/28/22 0 2362822190 0 4899Card 2801","124.96","","Posted","1477.17"
"12/29/2022","","Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB","995","","Posted","1602.13"
"12/29/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","2597.13"
"12/28/2022","","Recurring Withdrawal Debit Card MC Debit/ADOBE *CREATIVE CLOUD 4085366000 CADate 12/27/22 0 2361749868 0 5734Card 2801","19.99","","Posted","2600.12"
"12/28/2022","","Deposit Home Banking Transfer - monthly expenses/From CHAPLINSKI,LEON 3496297 Share 0090","","2500","Posted","2620.11"
"12/28/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","14.99","","Posted","120.11"
"12/27/2022","","Withdrawal POS #000000594073/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","33.32","","Posted","135.1"
"12/27/2022","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Online","","10","Posted","168.42"
"12/27/2022","","Deposit Faster Payments/RTP deposit from COINBASE","","26.43","Posted","158.42"
"12/27/2022","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","111","","Posted","131.99"
"12/27/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","89.99","","Posted","242.99"
"12/27/2022","","Withdrawal ACH AMZ_STORECRD_PMT/TYPE: PAYMENT ID: 9069872000CO: AMZ_STORECRD_PMTNAME: 6045781157416487Entry Class Code: WEB","37","","Posted","332.98"
"12/27/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","33.17","","Posted","369.98"
"12/27/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","4.5","","Posted","403.15"
"12/27/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","407.65"
"12/25/2022","","Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/25/22 0 2359739765 0 5734Card 2801","0.08","","Posted","410.64"
"12/25/2022","","Withdrawal Debit Card MC Debit/SP NIGHTCAFE AI ART MARRICKVILLE NSDate 12/25/22 0 2359739765 0 5734Card 2801","9.99","","Posted","410.72"
"12/23/2022","","Withdrawal POS #000000013317/CIRCLE K # 26162 7302 GAINESVILLE FLCard 2801","19.39","","Posted","420.71"
"12/23/2022","","Deposit Home Banking Transfer trf/From CHAPLINSKI,LEON 3496297 Share 0090","","200","Posted","440.1"
"12/20/2022","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 12/19/22 0 2353181854 1 5912Card 2801","12.26","","Posted","240.1"
"12/20/2022","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","72","","Posted","252.36"
"12/20/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","12.63","","Posted","324.36"
"12/20/2022","","Withdrawal POS #000002238379/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 2801","13.62","","Posted","336.99"
"12/20/2022","","Withdrawal POS #000000000071/AMAZON.COM*B98QW9ZM3 SEATTLE WACard 2801","10.15","","Posted","350.61"
"12/19/2022","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 12/18/22 0 2352007675 1 5411Card 2801","39.52","","Posted","360.76"
"12/19/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","24.95","","Posted","400.28"
"12/19/2022","","Deposit ACH PAYPAL/TYPE: TRANSFER ID: PAYPALSD11 CO: PAYPALEntry Class Code: PPD","","172.88","Posted","425.23"
"12/18/2022","","Withdrawal POS #000000767942/PUBLIX 3930 SW ARCHER ROAD GAINESVILLECard 2801","28.92","","Posted","252.35"
"12/18/2022","","Withdrawal Debit Card MC Debit/PIZZA HUT 27918 3523739402 FLDate 12/16/22 0 2350808582 1 5812Card 2801","32.37","","Posted","281.27"
"12/16/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","8.99","","Posted","313.64"
"12/15/2022","","Withdrawal POS #000000002373/CIRCLE K # 06782 5237 GAINESVILLE FLCard 2801","19.39","","Posted","322.63"
"12/15/2022","","Withdrawal POS #000014159788/WALGREENS 2415 SW 75TH GAINESVILLE FLCard 2801","64.68","","Posted","342.02"
"12/15/2022","","Withdrawal ACH VERIFONE PAYMENT/CO: VERIFONE PAYMENTS B.V.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","172.88","","Posted","406.7"
"12/14/2022","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKNAME: Steven ChaplinskiEntry Class Code: WEB","10","","Posted","579.58"
"12/14/2022","","Withdrawal ACH CANVA PTY LIMITE/CO: CANVA PTY LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","12.99","","Posted","589.58"
"12/14/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","5","","Posted","602.57"
"12/13/2022","","Withdrawal ACH COINBASE INC./TYPE: 8889087930 ID: 1327000623CO: COINBASE INC.NAME: STEVEN J CHAPLINSKIEntry Class Code: WEB","10","","Posted","607.57"
"12/13/2022","","Withdrawal POS #000000297266/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","24.58","","Posted","617.57"
"12/13/2022","","Deposit Faster Payments/RTP deposit from COINBASE","","2.84","Posted","642.15"
"12/13/2022","","Withdrawal Adjustment Debit Card - Credit Voucher/DOCTORS RADIOLOGY GROU 352-3319729 FLDate 12/10/22 0 2344845606 0 8011Card 2801","","30","Posted","639.31"
"12/13/2022","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","105","","Posted","609.31"
"12/13/2022","","Withdrawal ACH COINBASE INC./TYPE: 8889087930 ID: 1327000623CO: COINBASE INC.NAME: STEVEN J CHAPLINSKIEntry Class Code: WEB","10","","Posted","714.31"
"12/13/2022","","Withdrawal ACH COINBASE INC./TYPE: 8889087930 ID: 1327000623CO: COINBASE INC.NAME: STEVEN J CHAPLINSKIEntry Class Code: WEB","10","","Posted","724.31"
"12/12/2022","","Recurring Withdrawal Debit Card Fee/MASTERCARD ISSUER CROSS-BORDER FEEDate 12/11/22 0 2345994966 0 5734Card 2801","0.07","","Posted","734.31"
"12/12/2022","","Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREEPTY 4029357733 AUDate 12/11/22 0 2345994966 0 5734Card 2801","9","","Posted","734.38"
"12/12/2022","","Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKNAME: Steven ChaplinskiEntry Class Code: WEB","4.64","","Posted","743.38"
"12/12/2022","","Withdrawal ACH ENVATO/CO: ENVATOTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","39","","Posted","748.02"
"12/12/2022","","Withdrawal ACH BRAINLY/CO: BRAINLYTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","10","","Posted","787.02"
"12/12/2022","","Withdrawal ACH TARGET CARD SRVC/TYPE: BILL PAY ID: T510215170CO: TARGET CARD SRVCNAME: 7S CH0000000APLINSKI TEntry Class Code: WEB","90.2","","Posted","797.02"
"12/12/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","9.99","","Posted","887.22"
"12/11/2022","","Recurring Withdrawal Debit Card MC Debit/AFFIRM.COM PAYMENTS SAN FRANCISC CADate 12/10/22 0 2344036677 1 5999Card 2801","16.25","","Posted","897.21"
"12/11/2022","","Withdrawal Debit Card MC Debit/LASTPASS.COM MADate 12/09/22 0 2343819673 0 5968Card 2801","36","","Posted","913.46"
"12/10/2022","","Withdrawal POS #000000142991/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","26.73","","Posted","949.46"
"12/9/2022","","Deposit POS #000010299509/PAYPAL*CHAPLINSKI ST San Jose CACard 2801","","78.6","Posted","976.19"
"12/9/2022","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 12/08/22 0 2342147730 1 5912Card 2801","7.42","","Posted","897.59"
"12/8/2022","","Withdrawal POS #000000749592/PUBLIX 9200 NW 39TH AVE GAINESVILLE FLCard 2801","43.26","","Posted","905.01"
"12/8/2022","","Withdrawal Debit Card MC Debit/GATE 1445 Q80 GAINESVILLE FLDate 12/07/22 0 2341109713 1 5541Card 2801","33.23","","Posted","948.27"
"12/8/2022","","Withdrawal POS #000005024823/PAYPAL *VIDIQ 2211 North First StreetJose CACard 2801","10","","Posted","981.5"
"12/6/2022","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 12/05/22 0 2339114199 1 5411Card 2801","48.09","","Posted","991.5"
"12/6/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","5.66","","Posted","1039.59"
"12/6/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","4.99","","Posted","1045.25"
"12/6/2022","","Withdrawal POS #000000000006/AMAZON.COM*EX9514ED3 SEATTLE WACard 2801","10.15","","Posted","1050.24"
"12/6/2022","","Recurring Withdrawal Bill Payment - #000000471011/NETFLIX COM LOS GATOS CACard 2801","10.98","","Posted","1060.39"
"12/5/2022","","Withdrawal POS #000093424601/BP#8996613SUNRI GAINESVILLE FLCard 2801","30.98","","Posted","1071.37"
"12/5/2022","","Withdrawal ACH ENVATO/CO: ENVATOTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","23","","Posted","1102.35"
"12/5/2022","","Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB","995","","Posted","1125.35"
"12/5/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","17.23","","Posted","2120.35"
"12/5/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","14.99","","Posted","2137.58"
"12/5/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","2152.57"
"12/4/2022","","Recurring Withdrawal Debit Card MC Debit/PLAYERAUCTIONS 800-342-0768 DEDate 12/03/22 0 2337672541 0 7993Card 2801","70.99","","Posted","2155.56"
"12/2/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","11.48","","Posted","2226.55"
"12/1/2022","","Recurring Withdrawal Debit Card MC Debit/CHEGG ORDER 8558681054 CADate 11/30/22 0 2334889051 0 5942Card 2801","15.95","","Posted","2238.03"
"12/1/2022","","Withdrawal ACH PADDLE.COM MARKE/CO: PADDLE.COM MARKET LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT","2.99","","Posted","2253.98"
"12/1/2022","","Withdrawal POS #000000073914/PUBLIX 3930 SW ARCHER ROAD GAINESVILLECard 2801","127.63","","Posted","2256.97"
"12/1/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","3","","Posted","2384.6"
"11/30/2022","","Withdrawal Debit Card MC Debit/GAINESVILLE ORAL AND I GAINESVILLE FLDate 11/29/22 0 2333085865 1 8021Card 2801","284.2","","Posted","2387.6"
"11/30/2022","","Withdrawal Debit Card MC Debit/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 11/29/22 0 2333314423 0 4900Card 2801","174.23","","Posted","2671.8"
"11/30/2022","","Withdrawal Debit Card MC Debit/COX GAINESVILLE COMM 800-234-3993 FLDate 11/29/22 0 2333886169 0 4899Card 2801","124.96","","Posted","2846.03"
"11/30/2022","","Deposit Home Banking Transfer - dental surgeon/From CHAPLINSKI,LEON 3496297 Share 0090","","280","Posted","2970.99"
"11/30/2022","","Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVER NAME: CHAPLINSKI STEVENEntry Class Code: WEB","34","","Posted","2690.99"
"11/29/2022","","Deposit Home Banking Transfer - monthly bills/From CHAPLINSKI,LEON 3496297 Share 0090","","2600","Posted","2724.99"
"11/29/2022","","Deposit POS #000008361677/PAYPAL*CHAPLINSKI ST San Jose CACard 2801","","98.25","Posted","124.99"
"11/29/2022","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","90","","Posted","26.74"
"11/29/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","116.74"
"11/28/2022","","Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 11/27/22 0 2331917962 0 5411Card 2801","92.23","","Posted","119.73"
"11/28/2022","","Recurring Withdrawal Debit Card MC Debit/JASPER.AI ROLLINGWOOD TXDate 11/27/22 0 2331918341 0 7399Card 2801","29","","Posted","211.96"
"11/28/2022","","Withdrawal Debit Card MC Debit/CIRCLE K # 26146 GAINESVILLE FLDate 11/27/22 0 2331080335 1 5541Card 2801","19.49","","Posted","240.96"
"11/28/2022","","Recurring Withdrawal Debit Card MC Debit/ADOBE *CREATIVE CLOUD 4085366000 CADate 11/27/22 0 2331079708 1 5734Card 2801","19.99","","Posted","260.45"
"11/28/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","29.99","","Posted","280.44"
"11/28/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","14.99","","Posted","310.43"
"11/28/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","4.5","","Posted","325.42"
"11/28/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","2.99","","Posted","329.92"
"11/27/2022","","Withdrawal POS #000000196178/AMAZON.COM*HZ05L0OS1 SEATTLE WACard 2801","23.18","","Posted","332.91"
"11/27/2022","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","135","Posted","356.09"
"11/27/2022","","Deposit POS #000005616481/PAYPAL*CHAPLINSKI ST San Jose CACard 2801","","122.81","Posted","221.09"
"11/25/2022","","Withdrawal POS #000000802128/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","32.08","","Posted","98.28"
"11/25/2022","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","75","Posted","130.36"
"11/25/2022","","Withdrawal ACH AMZ_STORECRD_PMT/TYPE: PAYMENT ID: 9069872000CO: AMZ_STORECRD_PMTNAME: 6045781157416487Entry Class Code: WEB","37","","Posted","55.36"
"11/24/2022","","Withdrawal Debit Card MC Debit/SESAME CARE - HEALTH MIAMI FLDate 11/23/22 0 2327908189 0 8099Card 2801","30.4","","Posted","92.36"
"11/24/2022","","Recurring Withdrawal Debit Card MC Debit/PLAYERAUCTIONS 800-342-0768 DEDate 11/24/22 0 2328315966 1 7993Card 2801","34.31","","Posted","122.76"
"11/24/2022","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 11/23/22 0 2327045498 1 5912Card 2801","10.27","","Posted","157.07"
"11/23/2022","","Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 11/22/22 0 2326197102 1 5411Card 2801","69.38","","Posted","167.34"
"11/23/2022","","Withdrawal POS #000000475170/AMAZON.COM*HI6FA2YH2 SEATTLE WACard 2801","10.68","","Posted","236.72"
"11/22/2022","","Withdrawal POS #000000174475/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801","21.38","","Posted","247.4"
"11/22/2022","","Deposit Home Banking Transfer - From Share 0000/Funds Transfer via Mobile","","150","Posted","268.78"
"11/22/2022","","Withdrawal ACH FLUENT-Gainesvil/TYPE: PAYMENT ID: 1371804719CO: FLUENT-GainesvilEntry Class Code: PPD","91.01","","Posted","118.78"
"11/22/2022","","Withdrawal POS #000000000873/AMAZON.COM*HI8SN2DS2 SEATTLE WACard 2801","10.15","","Posted","209.79"
"11/21/2022","","Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 11/20/22 0 2324948463 0 5912Card 2801","3.91","","Posted","219.94"
"11/21/2022","","Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB","9.18","","Posted","223.85"
"11/20/2022","","Withdrawal POS #000000003339/CIRCLE K # 26146 3525 GAINESVILLE FLCard 2801","19.49","","Posted","233.03"
"11/20/2022","","Withdrawal POS #000002394786/GOOGLE *YouTubePremium 1600 AmphitheatreParkw Mountain View CACard 2801","13.62","","Posted","252.52"
