Post Date,Check,Description,Debit,Credit,Status,Balance,date,amount,vendor_group,amount_grouped
4/29/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,2.99,,Posted,2.96,2022-04-29,2.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,3.218
4/28/2022,,Withdrawal Debit Card MC Debit/COLLEGE TRANSCRIPT 847-716-3000 ILDate 04/27/22 0 2117043656 1 7375Card 2801,3.0,,Posted,5.95,2022-04-28,3.0,Withdrawal Debit Card MC Debit/COLLEGE TRANSCRIPT 847-716-3000 ILDate 04/27/22 0 2117043656 1 7375Card 2801,3.0
4/27/2022,,Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 04/27/22 0 2117023223 1 5815Card 2801,17.23,,Posted,-3.05,2022-04-27,17.23,Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 04/27/22 0 2117023223 1 5815Card 2801,17.23
4/27/2022,,Withdrawal ACH CANVA PTY LIMITE/CO: CANVA PTY LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,12.99,,Posted,14.0,2022-04-27,12.99,Withdrawal ACH CANVA PTY LIMITE/CO: CANVA PTY LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,12.99
4/27/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,2.99,,Posted,26.99,2022-04-27,2.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,3.218
4/27/2022,,Recurring Withdrawal Bill Payment - #000021122613/AFFIRM PAY 2KXLN0HP SAN FRANCISCO CACard 2801,26.92,,Posted,25.98,2022-04-27,26.92,Recurring Withdrawal Bill Payment - #000000233587/AFFIRM PAY YSM SAN FRANCISCO CACard 2801,26.92
4/26/2022,,Withdrawal Debit Card MC Debit/PUBLIX #680 GAINESVILLE FLDate 04/25/22 0 2115965172 0 5411Card 2801,33.33,,Posted,22.9,2022-04-26,33.33,Withdrawal Debit Card MC Debit/PUBLIX #795 GAINESVILLE FLDate 03/07/22 0 2066965570 0 5411Card 2801,33.33
4/26/2022,,Withdrawal Debit Card MC Debit/AMAZON.COM*1Q8DL7DY1 AMZN.COM/BIL WADate 04/26/22 0 2116907583 0 5942Card 2801,35.76,,Posted,56.23,2022-04-26,35.76,Withdrawal Debit Card MC Debit/AMAZON.COM*1Q8DL7DY1 AMZN.COM/BIL WADate 04/26/22 0 2116907583 0 5942Card 2801,35.76
4/26/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,8.89,,Posted,91.99,2022-04-26,8.89,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,9.015
4/26/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,4.5,,Posted,100.88,2022-04-26,4.5,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,4.96
4/26/2022,,Withdrawal POS #000000407601/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,12.97,,Posted,105.38,2022-04-26,12.97,Withdrawal POS #000000403720/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,12.97
4/25/2022,,"Withdrawal Debit Card MC Debit/COLLEGENET *FLORIDA, 8772143932 FLDate 04/24/22 0 2114014607 1 8220Card 2801",30.0,,Posted,118.35,2022-04-25,30.0,"Withdrawal Debit Card MC Debit/COLLEGENET *FLORIDA, 8772143932 FLDate 04/24/22 0 2114014607 1 8220Card 2801",30.0
4/25/2022,,Withdrawal Debit Card MC Debit/KINDLE UNLTD*1Q3V82MS1 866-321-8851 WADate 04/24/22 0 2114009003 1 5818Card 2801,9.99,,Posted,148.35,2022-04-25,9.99,Withdrawal Debit Card MC Debit/KINDLE UNLTD*1N4IN7U80 866-321-8851 WADate 03/24/22 0 2083036398 1 5818Card 2801,9.99
4/23/2022,,Withdrawal POS #000000338186/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801,25.21,,Posted,158.34,2022-04-23,25.21,Withdrawal POS #000000194488/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,25.21
4/23/2022,,Withdrawal POS #000000736088/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801,41.8,,Posted,183.55,2022-04-23,41.8,Withdrawal POS #000000086361/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801,41.8
4/22/2022,,Withdrawal ACH WAWA CREDIT CARD/TYPE: ONLINE PMT ID: CITICTPCO: WAWA CREDIT CARDNAME: STEVEN CHAPLINSKIEntry Class Code: WEB,29.0,,Posted,225.35,2022-04-22,29.0,Withdrawal ACH WAWA CREDIT CARD/TYPE: ONLINE PMT ID: CITICTPCO: WAWA CREDIT CARDNAME: STEVEN CHAPLINSKIEntry Class Code: WEB,29.0
4/21/2022,,Recurring Withdrawal Debit Card MC Debit/JASPER.AI AUSTIN TXDate 04/20/22 0 2110444189 0 7399Card 2801,21.62,,Posted,254.35,2022-04-21,21.62,Recurring Withdrawal Debit Card MC Debit/JASPER.AI AUSTIN TXDate 09/25/22 0 2268000612 1 7399Card 2801,21.39
4/21/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,15.99,,Posted,275.97,2022-04-21,15.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,15.99
4/21/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,11.99,,Posted,291.96,2022-04-21,11.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,11.7425
4/21/2022,,Withdrawal POS #000000000011/AMAZON.COM*1O6A36FN2 SEATTLE WACard 2801,7.71,,Posted,303.95,2022-04-21,7.71,Withdrawal POS #000000630901/AMAZON.COM*ZA2053S23 SEATTLE WACard 2801,7.71
4/20/2022,,Withdrawal POS #000000830952/AMAZON.COM*1A8JG3W82 SEATTLE WACard 2801,19.2,,Posted,311.66,2022-04-20,19.2,Withdrawal POS #000000630901/AMAZON.COM*ZA2053S23 SEATTLE WACard 2801,19.2
4/19/2022,,Withdrawal at ATM #000000001389/PAI ISO 318 NW 13TH ST GAINESVILLE FLCard 2801,53.5,,Posted,330.86,2022-04-19,53.5,Withdrawal at ATM #000000001389/PAI ISO 318 NW 13TH ST GAINESVILLE FLCard 2801,53.5
4/19/2022,,Recurring Withdrawal Debit Card MC Debit/ZIP.CO* NEWEGG NEW YORK NYDate 04/18/22 0 2108628572 0 5399Card 2801,42.77,,Posted,384.36,2022-04-19,42.77,Withdrawal Debit Card MC Debit/ZIP.CO* NEWEGG NEW YORK NYDate 04/03/22 0 2093025644 1 5399Card 2801,42.765
4/18/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,64.99,,Posted,427.13,2022-04-18,64.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,64.99
4/18/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.25,,Posted,492.12,2022-04-18,18.25,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.244999999999997
4/17/2022,,Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 04/16/22 0 2106080947 1 5411Card 2801,49.92,,Posted,490.37,2022-04-17,49.92,Withdrawal Debit Card MC Debit/PUBLIX #1312 GAINESVILLE FLDate 03/11/21 0 1070536058 1 5411Card 2801,49.92
4/16/2022,,Withdrawal POS #000019892829/SHELL SERVICE S GAINESVILLE FLCard 2801,35.51,,Posted,244.79,2022-04-16,35.51,Withdrawal POS #000019892829/SHELL SERVICE S GAINESVILLE FLCard 2801,35.51
4/16/2022,,Withdrawal ATM Fee/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,2.0,,Posted,280.3,2022-04-16,2.0,Withdrawal ATM Fee/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,2.0
4/16/2022,,Withdrawal at ATM #000000001554/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,92.75,,Posted,282.3,2022-04-16,92.75,Withdrawal at ATM #000000000323/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,92.75
4/15/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.24,,Posted,300.05,2022-04-15,18.24,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.244999999999997
4/15/2022,,Withdrawal POS #000000930774/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801,30.97,,Posted,318.29,2022-04-15,30.97,Withdrawal POS #000000194488/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 1140,30.97
4/15/2022,,Recurring Withdrawal Bill Payment - #000000254133/AFFIRM PAY O725AJ97 SAN FRANCISCO CACard 2801,26.92,,Posted,349.26,2022-04-15,26.92,Recurring Withdrawal Bill Payment - #000000233587/AFFIRM PAY YSM SAN FRANCISCO CACard 2801,26.92
4/12/2022,,Withdrawal Debit Card MC Debit/YVETTE GODET DMD GAINESVILLE FLDate 04/11/22 0 2101019240 1 8021Card 2801,35.8,,Posted,376.18,2022-04-12,35.8,Withdrawal Debit Card MC Debit/YVETTE GODET DMD GAINESVILLE FLDate 04/11/22 0 2101019240 1 8021Card 2801,35.8
4/12/2022,,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 04/11/22 0 2101016047 1 5912Card 2801,20.92,,Posted,411.98,2022-04-12,20.92,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 09/08/21 0 1251607416 1 5912Card 2801,20.92
4/12/2022,,Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREEPTY 4029357733 CADate 04/11/22 0 2101984105 0 5734Card 2801,6.0,,Posted,432.9,2022-04-12,6.0,Recurring Withdrawal Debit Card MC Debit/PAYPAL *LINKTREE 4029357733 AUDate 05/12/21 0 1132191600 1 7372Card 2801,6.0
4/12/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,9.99,,Posted,438.9,2022-04-12,9.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,10.093333333333334
4/11/2022,,Withdrawal POS #000000000072/CIRCLE K # 06782 5237 GAINESVILLE FLCard 2801,24.65,,Posted,448.89,2022-04-11,24.65,Withdrawal POS #000000000343/CIRCLE K # 06782 5237 GAINESVILLE FLCard 1247,24.65
4/11/2022,,Withdrawal POS #000014436615/WALGREENS 2415 SW 75TH GAINESVILLE FLCard 2801,8.56,,Posted,473.54,2022-04-11,8.56,Withdrawal POS #000015057686/WALGREENS 2415 SW 75TH GAINESVILLE FLCard 1231,8.56
4/11/2022,,Withdrawal ACH PAYPAL INC./CO: PAYPAL INC.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,20.0,,Posted,282.1,2022-04-11,20.0,Withdrawal ACH PAYPAL INC./CO: PAYPAL INC.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,20.5
4/11/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,6.75,,Posted,302.1,2022-04-11,6.75,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,6.87
4/8/2022,,Withdrawal POS #000007043708/PAYPAL *VIDIQ San Jose CACard 2801,10.0,,Posted,249.75,2022-04-08,10.0,Withdrawal POS #000007247911/PAYPAL *VIDIQ San Jose CACard 2801,10.0
4/7/2022,,Withdrawal POS #000000922694/AMAZON.COM*1H1WA7880 SEATTLE WACard 2801,10.87,,Posted,259.75,2022-04-07,10.87,Withdrawal POS #000000922564/AMAZON.COM*VJ71T1BJ3 SEATTLE WACard 2801,10.59
4/6/2022,,Withdrawal POS #000000000067/CIRCLE K # 26146 3525 GAINESVILLE FLCard 2801,24.76,,Posted,270.62,2022-04-06,24.76,Withdrawal POS #000000000558/CIRCLE K # 26146 3525 GAINESVILLE FLCard 2801,24.92
4/6/2022,,Withdrawal ATM Fee/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,2.0,,Posted,295.38,2022-04-06,2.0,Withdrawal ATM Fee/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,2.0
4/6/2022,,Withdrawal at ATM #000000000388/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,137.75,,Posted,297.38,2022-04-06,137.75,Withdrawal at ATM #000000000323/ASAI 3400 B SW 34th St. Gainesville FLCard 2801,137.75
4/6/2022,,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 04/05/22 0 2095019278 1 5912Card 2801,29.15,,Posted,435.13,2022-04-06,29.15,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 09/08/21 0 1251607416 1 5912Card 2801,29.15
4/6/2022,,Recurring Withdrawal Bill Payment - #000008370732/NETFLIX COM LOS GATOS CACard 2801,10.98,,Posted,464.28,2022-04-06,10.98,Recurring Withdrawal Bill Payment - #000006911729/NETFLIX COM LOS GATOS CACard 2801,10.99
4/5/2022,,Withdrawal POS #000000517521/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,23.82,,Posted,475.26,2022-04-05,23.82,Withdrawal POS #000000955321/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,23.975
4/5/2022,,Withdrawal Debit Card MC Debit/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 04/04/22 0 2094304849 0 4900Card 2801,181.6,,Posted,499.08,2022-04-05,181.6,Withdrawal Debit Card MC Debit/GRU/EZ-PAY WEB PYMT 352-334-3434 FLDate 11/01/21 0 1305577800 0 4900Card 2801,181.6
4/5/2022,,Withdrawal Debit Card MC Debit/COX GAINESVILLE COMM 800-234-3993 FLDate 04/04/22 0 2094304808 0 4899Card 2801,115.39,,Posted,680.68,2022-04-05,115.39,Withdrawal Debit Card MC Debit/COX GAINESVILLE COMM 800-234-3993 FLDate 01/27/22 0 2027240681 1 4899Card 2801,115.39
4/5/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,37.04,,Posted,796.07,2022-04-05,37.04,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,36.99666666666666
4/5/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,36.51,,Posted,833.11,2022-04-05,36.51,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,36.99666666666666
4/5/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,14.95,,Posted,869.62,2022-04-05,14.95,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,14.948333333333332
4/4/2022,,Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USNAME: STEVEN CHAPLINSKIEntry Class Code: WEB,68.77,,Posted,884.57,2022-04-04,68.77,Withdrawal ACH BARCLAYCARD US/TYPE: CREDITCARD ID: 2510407970CO: BARCLAYCARD USNAME: STEVEN CHAPLINSKIEntry Class Code: WEB,68.77
4/4/2022,,Withdrawal ACH CAPITAL ONE/TYPE: MOBILE PMT ID: 9279744980CO: CAPITAL ONE NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,55.0,,Posted,953.34,2022-04-04,55.0,Withdrawal ACH CAPITAL ONE/TYPE: ONLINE PMT ID: 9279744391CO: CAPITAL ONE NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,55.0
4/4/2022,,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKNAME: Steven ChaplinskiEntry Class Code: WEB,25.0,,Posted,1008.34,2022-04-04,25.0,Withdrawal ACH APPLECARD GSBANK/TYPE: PAYMENT ID: 9999999999CO: APPLECARD GSBANKNAME: Steven ChaplinskiEntry Class Code: WEB,25.0
4/4/2022,,Withdrawal Debit Card MC Debit/ZIP.CO* NEWEGG NEW YORK NYDate 04/03/22 0 2093025644 1 5399Card 2801,42.76,,Posted,1033.34,2022-04-04,42.76,Withdrawal Debit Card MC Debit/ZIP.CO* NEWEGG NEW YORK NYDate 04/03/22 0 2093025644 1 5399Card 2801,42.765
4/4/2022,,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoNAME: Steven chaplinskiEntry Class Code: WEB,885.0,,Posted,1076.1,2022-04-04,885.0,Withdrawal ACH Watson Realty Co/TYPE: WEB PMTS ID: 9000321157CO: Watson Realty CoEntry Class Code: WEB,885.0
4/4/2022,,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVER NAME: CHAPLINSKI STEVENEntry Class Code: WEB,33.0,,Posted,1961.1,2022-04-04,33.0,Withdrawal ACH DISCOVER/TYPE: E-PAYMENT ID: 2510020270CO: DISCOVER NAME: CHAPLINSKI STEVENEntry Class Code: WEB,33.5
4/4/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,24.97,,Posted,1994.1,2022-04-04,24.97,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,24.97
4/4/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,14.99,,Posted,2019.07,2022-04-04,14.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,14.948333333333332
4/4/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,2.99,,Posted,2034.06,2022-04-04,2.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,3.218
4/3/2022,,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 04/01/22 0 2091305278 2 5912Card 2801,23.56,,Posted,2037.05,2022-04-03,23.56,Withdrawal Debit Card MC Debit/WALGREENS #5024 800-289-2273 FLDate 05/21/22 0 2141999930 0 5912Card 2801,23.56
4/1/2022,,Withdrawal POS #000000389731/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801,18.79,,Posted,2060.61,2022-04-01,18.79,Withdrawal POS #000000418393/FAST TRACK #200 3960 SW ARCHER RDGAINESVILLE FLCard 2801,18.61
4/1/2022,,Withdrawal POS #000000745669/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801,51.65,,Posted,2079.4,2022-04-01,51.65,Withdrawal POS #000000086361/PUBLIX 3930 SW ARCHER ROA GAINESVILLE FLCard 2801,51.65
4/1/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.24,,Posted,2131.05,2022-04-01,18.24,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,18.244999999999997
3/31/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,49.0,,Posted,149.29,2022-03-31,49.0,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,49.663333333333334
3/30/2022,,Withdrawal POS #000000247486/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,23.82,,Posted,198.29,2022-03-30,23.82,Withdrawal POS #000000238444/SUNOCO 8002212501 4234 SW 20TH AVEGAINESVILLE FLCard 2801,23.82
3/29/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,11.48,,Posted,222.11,2022-03-29,11.48,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,11.7425
3/29/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,2.99,,Posted,233.59,2022-03-29,2.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,3.218
3/28/2022,,Withdrawal ACH CANVA PTY LIMITE/CO: CANVA PTY LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,12.99,,Posted,236.58,2022-03-28,12.99,Withdrawal ACH CANVA PTY LIMITE/CO: CANVA PTY LIMITEDTYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,12.99
3/28/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,19.99,,Posted,249.57,2022-03-28,19.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,19.98
3/28/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,15.15,,Posted,269.56,2022-03-28,15.15,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,14.948333333333332
3/28/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,8.89,,Posted,284.71,2022-03-28,8.89,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,9.015
3/28/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,4.5,,Posted,293.6,2022-03-28,4.5,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,4.96
3/28/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,2.99,,Posted,298.1,2022-03-28,2.99,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,3.218
3/27/2022,,Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 03/27/22 0 2086013781 1 5815Card 2801,17.23,,Posted,281.1,2022-03-27,17.23,Recurring Withdrawal Debit Card MC Debit/HELP.HBOMAX.COM NEW YORK NYDate 04/27/22 0 2117023223 1 5815Card 2801,17.23
3/25/2022,,Withdrawal at ATM #000000000601/Gainesville Inn 1250 W UniversityGainesville FLCard 2801,108.5,,Posted,298.33,2022-03-25,108.5,Withdrawal at ATM #000000000601/Gainesville Inn 1250 W UniversityGainesville FLCard 2801,108.5
3/25/2022,,Withdrawal POS #000000143143/GATE 1445 506 NW 13TH GAINESVILLE FLCard 2801,15.22,,Posted,406.83,2022-03-25,15.22,Withdrawal POS #000000183316/GATE 1445 506 NW 13TH GAINESVILLE FLCard 2801,15.22
3/25/2022,,Withdrawal Debit Card MC Debit/KINDLE UNLTD*1N4IN7U80 866-321-8851 WADate 03/24/22 0 2083036398 1 5818Card 2801,9.99,,Posted,222.05,2022-03-25,9.99,Withdrawal Debit Card MC Debit/KINDLE UNLTD*1N4IN7U80 866-321-8851 WADate 03/24/22 0 2083036398 1 5818Card 2801,9.99
3/25/2022,,Withdrawal ACH PAYPAL INC./CO: PAYPAL INC.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,5.0,,Posted,232.04,2022-03-25,5.0,Withdrawal ACH PAYPAL INC./CO: PAYPAL INC.TYPE: IAT PAYPAL ID: 770510487CEntry Class Code: IAT,5.0
3/25/2022,,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,49.0,,Posted,237.04,2022-03-25,49.0,Withdrawal ACH PAYPAL/TYPE: INST XFER ID: PAYPALSI77CO: PAYPAL NAME: STEVEN CHAPLINSKIEntry Class Code: WEB,49.663333333333334
3/24/2022,,Withdrawal POS #000000193528/AMAZON.COM*169EL7T31 SEATTLE WACard 2801,10.87,,Posted,286.04,2022-03-24,10.87,Withdrawal POS #000000173052/AMAZON.COM*H21U27Y71 SEATTLE WACard 2801,10.536666666666667
3/22/2022,,Withdrawal Debit Card MC Debit/PUBLIX #1376 GAINESVILLE FLDate 03/21/22 0 2080977324 0 5411Card 2801,18.17,,Posted,296.91,2022-03-22,18.17,Withdrawal Debit Card MC Debit/PUBLIX #795 GAINESVILLE FLDate 03/07/22 0 2066965570 0 5411Card 2801,18.17
